page_id,violations,passes,total_checks,failure_rate,id,source_id,rank,title,type,issn,sjr,sjr_best_quartile,h_index,total_docs_2022,total_docs_3years,total_refs,total_cites_3years,citable_docs_3years,cites_per_doc_2years,ref_per_doc,country,region,publisher,coverage,categories,areas,url,page_type,is_filter
8069_home,2,128,130,0.015384615384615385,8069,sjr_6000161177,8069,HERD,journal,"21675112, 19375867","0,632",Q2,33,106,242,4044,619,208,"2,52","38,15",United States,Northern America,SAGE Publications,2007-2022,"Critical Care and Intensive Care Medicine (Q2); Public Health, Environmental and Occupational Health (Q2)",Medicine,https://journals.sagepub.com/home/her,home,False
8078_home,2,54,56,0.03571428571428571,8078,sjr_19252,8078,Transplant Infectious Disease,journal,"13993062, 13982273","0,632",Q2,74,232,725,6188,1563,652,"2,33","26,67",United Kingdom,Western Europe,Wiley-Blackwell,1999-2022,Infectious Diseases (Q2); Transplantation (Q2),Medicine,https://onlinelibrary.wiley.com/journal/13993062,home,False
8080_home,2,128,130,0.015384615384615385,8080,sjr_13013,8080,Annals of Applied Biology,journal,"17447348, 00034746","0,631",Q1,91,71,226,4935,658,216,"2,85","69,51",United Kingdom,Western Europe,Wiley-Blackwell,1914-2022,Agronomy and Crop Science (Q1),Agricultural and Biological Sciences,https://onlinelibrary.wiley.com/journal/17447348,home,False
8081_home,2,128,130,0.015384615384615385,8081,sjr_16870,8081,Biochemistry and Cell Biology,journal,"08298211, 12086002","0,631",Q2,98,50,255,2148,753,247,"2,90","42,96",Canada,Northern America,National Research Council of Canada,1986-2022,Biochemistry (Q2); Cell Biology (Q3); Molecular Biology (Q3),"Biochemistry, Genetics and Molecular Biology",https://www.nrcresearchpress.com/journal/bcb,home,False
8089_home,2,128,130,0.015384615384615385,8089,sjr_40042,8089,Research in Nursing and Health,journal,"1098240X, 01606891","0,631",Q1,94,72,233,3341,462,185,"1,85","46,40",United States,Northern America,John Wiley and Sons,1978-2022,Nursing (miscellaneous) (Q1),Nursing,https://onlinelibrary.wiley.com/journal/1098240x,home,False
8093_home,2,128,130,0.015384615384615385,8093,sjr_19598,8093,Asia-Pacific Journal of Public Health,journal,"10105395, 19412479","0,630",Q2,45,194,421,2774,891,305,"2,16","14,30",United States,Northern America,SAGE Publications,"1987-1992, 1994-1996, 1998-2022","Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2)",Medicine,https://journals.sagepub.com/home/aph,home,False
80_home,2,128,130,0.015384615384615385,80,sjr_16860,80,"Lancet Neurology, The",journal,"14744465, 14744422","9,819",Q1,336,270,778,5157,11337,331,"11,88","19,10",United Kingdom,Western Europe,Elsevier,2002-2022,Neurology (clinical) (Q1),Medicine,https://www.thelancet.com/journals/laneur/home,home,False
8101_home,2,128,130,0.015384615384615385,8101,sjr_14820,8101,Infant and Child Development,journal,"15227227, 15227219","0,630",Q2,63,108,130,5382,236,128,"1,86","49,83",United Kingdom,Western Europe,John Wiley and Sons,1996-2022,Developmental and Educational Psychology (Q2),Psychology,https://onlinelibrary.wiley.com/journal/15227219,home,False
810_home,5,1517,1522,0.0032851511169513796,810,sjr_19700180533,810,International journal of oral science,journal,"20493169, 16742818","2,603",Q1,58,54,112,3859,1714,112,"16,21","71,46",China,Asiatic Region,Sichuan University Press,2009-2022,Dentistry (miscellaneous) (Q1),Dentistry,https://www.nature.com/ijos/,home,False
8115_home,4,199,203,0.019704433497536946,8115,sjr_17500155125,8115,"Emotion, Space and Society",journal,"17554586, 18780040","0,629",Q2,47,33,192,1914,410,186,"2,12","58,00",Netherlands,Western Europe,Elsevier,2008-2022,Social Psychology (Q2); Experimental and Cognitive Psychology (Q3),Psychology,https://www.journals.elsevier.com/emotion-space-and-society,home,False
8116_home,2,128,130,0.015384615384615385,8116,sjr_17900156741,8116,European Journal of Developmental Psychology,journal,"17405610, 17405629","0,629",Q2,43,70,163,3473,374,155,"2,27","49,61",United Kingdom,Western Europe,Taylor and Francis Ltd.,"2006-2007, 2009-2022",Developmental and Educational Psychology (Q2); Social Psychology (Q2),Psychology,https://www.tandfonline.com/toc/pedp20/current,home,False
8119_home,37,2347,2384,0.01552013422818792,8119,sjr_21100217628,8119,Journal of Developmental Origins of Health and Disease,journal,"20401752, 20401744","0,629",Q2,40,93,273,4601,613,258,"1,95","49,47",United Kingdom,Western Europe,Cambridge University Press,2010-2022,Medicine (miscellaneous) (Q2),Medicine,https://www.cambridge.org/core/journals/journal-of-developmental-origins-of-health-and-disease,home,False
8126_home,4,199,203,0.019704433497536946,8126,sjr_22205,8126,Saudi Pharmaceutical Journal,journal,13190164,"0,629",Q2,66,191,527,9579,2635,525,"4,42","50,15",Saudi Arabia,Middle East,King Saud University,1996-2022,Pharmaceutical Science (Q2); Pharmacology (Q2),"Pharmacology, Toxicology and Pharmaceutics",https://www.journals.elsevier.com/saudi-pharmaceutical-journal/,home,False
8129_home,4,199,203,0.019704433497536946,8129,sjr_21101078840,8129,Current Research in Insect Science,journal,26665158,"0,628",Q1,5,24,20,1763,48,19,"2,40","73,46",Netherlands,Western Europe,Elsevier,2021-2022,"Animal Science and Zoology (Q1); Insect Science (Q1); Ecology, Evolution, Behavior and Systematics (Q2)",Agricultural and Biological Sciences,https://www.sciencedirect.com/journal/current-research-in-insect-science,home,False
8134_home,7,1045,1052,0.006653992395437262,8134,sjr_25997,8134,International Journal of Hematology,journal,09255710,"0,628",Q3,83,254,661,8053,1259,575,"1,96","31,70",Japan,Asiatic Region,Springer,1991-2022,Hematology (Q3),Medicine,https://www.springer.com/journal/12185,home,False
8138_home,70,2365,2435,0.028747433264887063,8138,sjr_19400157156,8138,Journal of Pacific Rim Psychology,journal,18344909,"0,628",Q2,21,22,102,1511,241,95,"2,17","68,68",United Kingdom,Western Europe,SAGE Publications,2008-2022,Social Psychology (Q2),Psychology,https://www.cambridge.org/core/journals/journal-of-pacific-rim-psychology,home,False
8142_home,2,128,130,0.015384615384615385,8142,sjr_19700173224,8142,Clinical Medicine Insights: Cardiology,journal,11795468,"0,627",Q2,29,19,55,645,186,54,"3,09","33,95",New Zealand,Pacific Region,Libertas Academica Ltd.,2007-2022,Cardiology and Cardiovascular Medicine (Q2),Medicine,https://journals.sagepub.com/home/cic,home,False
8145_home,4,199,203,0.019704433497536946,8145,sjr_21101061925,8145,F and S Reports,journal,26663341,"0,627",Q2,7,96,158,2164,266,118,"1,68","22,54",United States,Northern America,Elsevier,2020-2022,Embryology (Q2); Obstetrics and Gynecology (Q2); Reproductive Medicine (Q2),Medicine,https://www.sciencedirect.com/journal/f-and-s-reports,home,False
8151_home,2,128,130,0.015384615384615385,8151,sjr_19700188272,8151,International journal of older people nursing,journal,"17483735, 17483743","0,627",Q2,35,71,177,3019,414,158,"2,10","42,52",United Kingdom,Western Europe,Wiley-Blackwell,2010-2022,Gerontology (Q2),Nursing,https://onlinelibrary.wiley.com/journal/17483743,home,False
8162_home,169,1838,2007,0.08420528151469855,8162,sjr_28310,8162,European Journal of Gastroenterology and Hepatology,journal,"0954691X, 14735687","0,626",Q2,110,195,960,5261,1743,801,"1,67","26,98",United States,Northern America,Lippincott Williams and Wilkins,1989-2022,Gastroenterology (Q2); Hepatology (Q3),Medicine,https://journals.lww.com/eurojgh/pages/default.aspx,home,False
8164_home,2,128,130,0.015384615384615385,8164,sjr_130114,8164,Journal of Dual Diagnosis,journal,"15504271, 15504263","0,626",Q2,31,23,106,1078,233,98,"1,99","46,87",United States,Northern America,Routledge,2004-2022,Psychiatry and Mental Health (Q2),Medicine,https://www.tandfonline.com/loi/wjdd20,home,False
8170_home,16,616,632,0.02531645569620253,8170,sjr_13441,8170,Psychologica Belgica,journal,"00332879, 2054670X","0,626",Q2,36,20,77,1120,158,75,"1,98","56,00",United Kingdom,Western Europe,Ubiquity Press,1975-2022,Psychology (miscellaneous) (Q2),Psychology,https://www.psychologicabelgica.com/,home,False
817_home,3,1507,1510,0.001986754966887417,817,sjr_19082,817,Modern Pathology,journal,"15300285, 08933952","2,598",Q1,170,262,741,9525,5056,701,"6,98","36,35",United Kingdom,Western Europe,Nature Publishing Group,1988-2022,Pathology and Forensic Medicine (Q1),Medicine,https://www.nature.com/modpathol/,home,False
8180_home,5,18,23,0.21739130434782608,8180,sjr_21100773804,8180,Ecologica Montenegrina,journal,"23370173, 23369744","0,625",Q1,15,113,347,2379,322,322,"0,85","21,05",Montenegro,Eastern Europe,,2014-2022,"Animal Science and Zoology (Q1); Insect Science (Q1); Ecology, Evolution, Behavior and Systematics (Q2); Plant Science (Q2)",Agricultural and Biological Sciences,https://www.biotaxa.org/em,home,False
8182_home,58,815,873,0.06643757159221077,8182,sjr_19700175065,8182,Integrated Blood Pressure Control,journal,11787104,"0,625",Q2,25,10,42,572,141,42,"2,46","57,20",New Zealand,Pacific Region,Dove Medical Press,2009-2022,Cardiology and Cardiovascular Medicine (Q2); Internal Medicine (Q2),Medicine,https://www.dovepress.com/integrated-blood-pressure-control-journal,home,False
8184_home,54,969,1023,0.05278592375366569,8184,sjr_21100466403,8184,International Journal of Food Science,journal,"23567015, 23145765","0,625",Q2,32,118,232,5818,1056,232,"3,95","49,31",Egypt,Africa/Middle East,Hindawi Publishing,2013-2022,Food Science (Q2),Agricultural and Biological Sciences,https://www.hindawi.com/journals/ijfs/,home,False
8185_home,52,881,933,0.055734190782422297,8185,sjr_21100459267,8185,Journal of Adolescent and Young Adult Oncology,journal,"21565333, 2156535X","0,625",Q2,27,86,288,2898,625,282,"2,23","33,70",United States,Northern America,Mary Ann Liebert Inc.,2014-2022,"Pediatrics, Perinatology and Child Health (Q2); Oncology (Q3)",Medicine,https://home.liebertpub.com/publications/journal-of-adolescent-and-young-adult-oncology/387/overview,home,False
8187_home,7,1031,1038,0.00674373795761079,8187,sjr_15411,8187,Journal of Clinical Psychology in Medical Settings,journal,"10689583, 15733572","0,625",Q2,55,150,222,7588,560,222,"2,43","50,59",United States,Northern America,Springer,1994-2022,Clinical Psychology (Q2),Psychology,https://www.springer.com/journal/10880,home,False
8189_home,2,128,130,0.015384615384615385,8189,sjr_21101058922,8189,Legume Science,journal,26396181,"0,625",Q2,14,52,90,3169,382,86,"4,13","60,94",United States,Northern America,John Wiley and Sons,2019-2022,Food Science (Q2); Plant Science (Q2),Agricultural and Biological Sciences,https://onlinelibrary.wiley.com/journal/26396181,home,False
818_home,139,3124,3263,0.04259883542752069,818,sjr_14364,818,British Journal of Psychiatry,journal,"00071250, 14721465","2,597",Q1,249,169,506,3122,2506,344,"5,07","18,47",United Kingdom,Western Europe,Royal College of Psychiatrists,1963-2022,Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1),Medicine,https://www.cambridge.org/core/journals/the-british-journal-of-psychiatry,home,False
8191_home,3,19,22,0.13636363636363635,8191,sjr_21100255571,8191,Medical science monitor basic research,journal,"23254394, 23254416","0,625",Q2,25,11,58,0,172,58,"3,18","0,00",United States,Northern America,"International Scientific Literature, Inc",2013-2022,Medicine (miscellaneous) (Q2),Medicine,https://basic.medscimonit.com/,home,False
8192_home,18,2042,2060,0.008737864077669903,8192,sjr_21101056011,8192,mHealth,journal,23069740,"0,625",Q2,9,31,76,1310,197,68,"2,59","42,26",China,Asiatic Region,AME Publishing Company,2021-2022,"Public Health, Environmental and Occupational Health (Q2); Health Informatics (Q3)",Medicine,https://mhealth.amegroups.org/,home,False
8194_home,12,86,98,0.12244897959183673,8194,sjr_20977,8194,Ornithology,journal,"00048038, 27324613","0,625",Q1,100,29,169,2500,264,165,"1,30","86,21",United States,Northern America,Ornithological Societies of North America,"1982-1987, 1993-2021","Animal Science and Zoology (Q1); Ecology, Evolution, Behavior and Systematics (Q2)",Agricultural and Biological Sciences,https://academic.oup.com/auk,home,False
8196_home,1,873,874,0.0011441647597254005,8196,sjr_20024,8196,Australian Prescriber,journal,03128008,"0,624",Q2,34,71,183,820,219,89,"1,12","11,55",Australia,Pacific Region,National Prescribing Service,1995-2022,Pharmacology (medical) (Q2),Medicine,https://www.nps.org.au/australian-prescriber,home,False
8198_home,58,780,838,0.06921241050119331,8198,sjr_19700174902,8198,"Clinical, Cosmetic and Investigational Dermatology",journal,11787015,"0,624",Q2,46,312,415,10755,1084,411,"2,40","34,47",New Zealand,Pacific Region,Dove Medical Press,2009-2022,Dermatology (Q2),Medicine,https://www.dovepress.com/clinical-cosmetic-and-investigational-dermatology-journal,home,False
8199_home,2,128,130,0.015384615384615385,8199,sjr_130077,8199,COPD: Journal of Chronic Obstructive Pulmonary Disease,journal,"15412555, 15412563","0,624",Q2,69,37,244,1445,504,230,"2,14","39,05",United Kingdom,Western Europe,Informa Healthcare,2004-2022,Medicine (miscellaneous) (Q2); Pulmonary and Respiratory Medicine (Q2),Medicine,https://www.tandfonline.com/loi/icop20,home,False
819_home,4,199,203,0.019704433497536946,819,sjr_21100904922,819,European urology oncology,journal,25889311,"2,597",Q1,35,108,359,0,2049,267,"5,92","0,00",Netherlands,Western Europe,Elsevier,2018-2022,"Medicine (miscellaneous) (Q1); Oncology (Q1); Radiology, Nuclear Medicine and Imaging (Q1); Surgery (Q1); Urology (Q1)",Medicine,https://www.journals.elsevier.com/european-urology-oncology,home,False
8208_home,9,978,987,0.00911854103343465,8208,sjr_21100897707,8208,Trauma Surgery and Acute Care Open,journal,23975776,"0,624",Q2,23,67,349,1676,687,316,"1,78","25,01",United Kingdom,Western Europe,BMJ Publishing Group,2016-2022,Critical Care and Intensive Care Medicine (Q2); Surgery (Q2),Medicine,https://tsaco.bmj.com/,home,False
820_home,4,199,203,0.019704433497536946,820,sjr_130156,820,International Journal of Surgery,journal,"17439191, 17439159","2,597",Q1,79,476,1320,10415,8023,542,"7,29","21,88",Netherlands,Western Europe,Elsevier,2003-2022,Medicine (miscellaneous) (Q1); Surgery (Q1),Medicine,https://www.journals.elsevier.com/international-journal-of-surgery,home,False
8210_home,4,199,203,0.019704433497536946,8210,sjr_21100827522,8210,Asian Journal of Urology,journal,"22143882, 22143890","0,623",Q2,25,81,176,2943,380,147,"1,89","36,33",Singapore,Asiatic Region,Elsevier,2014-2022,Urology (Q2),Medicine,https://www.journals.elsevier.com/asian-journal-of-urology,home,False
8211_home,12,877,889,0.013498312710911136,8211,sjr_4700151601,8211,Botanical Studies,journal,1817406X,"0,623",Q2,58,32,78,1768,276,78,"3,36","55,25",Switzerland,Western Europe,Springer,2006-2022,Plant Science (Q2),Agricultural and Biological Sciences,https://as-botanicalstudies.springeropen.com/,home,False
8212_home,2,116,118,0.01694915254237288,8212,sjr_24838,8212,International Journal of Dermatology,journal,"00119059, 13654632","0,623",Q2,101,635,1470,10164,2483,685,"1,67","16,01",United Kingdom,Western Europe,Wiley-Blackwell,1963-2022,Dermatology (Q2),Medicine,https://onlinelibrary.wiley.com/journal/13654632,home,False
8228_home,13,965,978,0.013292433537832311,8228,sjr_21100859994,8228,Pilot and Feasibility Studies,journal,20555784,"0,622",Q2,26,257,560,12318,1092,557,"1,64","47,93",United Kingdom,Western Europe,BioMed Central Ltd.,2015-2022,Medicine (miscellaneous) (Q2),Medicine,https://pilotfeasibilitystudies.biomedcentral.com/,home,False
8229_home,24,1251,1275,0.018823529411764704,8229,sjr_19315,8229,Rivista di Psichiatria,journal,"00356484, 20382502","0,622",Q2,24,38,158,1098,397,156,"2,71","28,89",Italy,Western Europe,Il Pensiero Scientifico Editore s.r.l.,"1975-1982, 1988-2022",Psychiatry and Mental Health (Q2),Medicine,https://www.rivistadipsichiatria.it/,home,False
8232_home,21,607,628,0.03343949044585987,8232,sjr_11700154612,8232,Cold Spring Harbor Protocols,journal,"19403402, 15596095","0,621",Q2,61,96,327,1776,479,301,"1,43","18,50",United States,Northern America,Cold Spring Harbor Lab Press,2008-2022,"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2)","Biochemistry, Genetics and Molecular Biology",http://cshprotocols.cshlp.org/,home,False
8235_home,2,128,130,0.015384615384615385,8235,sjr_24635,8235,European Journal of Contraception and Reproductive Health Care,journal,"14730782, 13625187","0,621",Q2,51,78,239,2509,448,218,"1,90","32,17",United Kingdom,Western Europe,Informa Healthcare,1996-2022,Medicine (miscellaneous) (Q2); Obstetrics and Gynecology (Q2); Pharmacology (medical) (Q2); Reproductive Medicine (Q2),Medicine,https://www.tandfonline.com/toc/iejc20/current,home,False
8245_home,2,54,56,0.03571428571428571,8245,sjr_21100198231,8245,Psychosis,journal,"17522439, 17522447","0,621",Q2,29,64,117,2321,176,112,"1,44","36,27",United States,Northern America,Routledge,"2009-2011, 2013-2015, 2017-2022",Psychiatry and Mental Health (Q2),Medicine,https://www.tandfonline.com/toc/rpsy20/current,home,False
8250_home,2,128,130,0.015384615384615385,8250,sjr_21101050348,8250,Canadian Journal of Pain,journal,24740527,"0,620",Q2,13,34,87,2433,173,74,"2,23","71,56",United Kingdom,Western Europe,Taylor and Francis Ltd.,2017-2022,Anesthesiology and Pain Medicine (Q2),Medicine,https://www.tandfonline.com/journals/ucjp20,home,False
8252_home,158,2499,2657,0.05946556266465939,8252,sjr_21100242254,8252,Clinical Endoscopy,journal,"22342400, 22342443","0,620",Q2,37,130,393,3057,823,309,"2,05","23,52",South Korea,Asiatic Region,Korean Society of Gastrointestinal Endoscopy,2011-2022,"Gastroenterology (Q2); Medicine (miscellaneous) (Q2); Radiology, Nuclear Medicine and Imaging (Q2)",Medicine,https://www.e-ce.org/,home,False
8259_home,2,54,56,0.03571428571428571,8259,sjr_17600155039,8259,Perspectives in Public Health,journal,"17579139, 17579147","0,620",Q2,41,98,219,2140,457,135,"2,26","21,84",United Kingdom,Western Europe,SAGE Publications,"1951, 2009-2022","Public Health, Environmental and Occupational Health (Q2)",Medicine,https://journals.sagepub.com/home/rsh,home,False
8271_home,4,199,203,0.019704433497536946,8271,sjr_17833,8271,Medical Hypotheses,journal,"03069877, 15322777","0,619",Q2,99,174,1437,7093,4989,1150,"4,10","40,76",United States,Northern America,Churchill Livingstone,1975-2022,Medicine (miscellaneous) (Q2),Medicine,https://www.journals.elsevier.com/medical-hypotheses,home,False
827_home,14,980,994,0.014084507042253521,827,sjr_4400151514,827,Globalization and Health,journal,17448603,"2,587",Q1,70,104,340,5646,3361,317,"11,31","54,29",United Kingdom,Western Europe,BioMed Central Ltd.,2005-2022,"Health Policy (Q1); Public Health, Environmental and Occupational Health (Q1)",Medicine,https://globalizationandhealth.biomedcentral.com/,home,False
8288_home,7,1056,1063,0.00658513640639699,8288,sjr_73666,8288,Potato Research,journal,"18714528, 00143065","0,618",Q1,49,87,105,4393,377,105,"3,66","50,49",Netherlands,Western Europe,Springer,1970-2022,Agronomy and Crop Science (Q1); Food Science (Q2),Agricultural and Biological Sciences,https://www.springer.com/journal/11540,home,False
828_home,13,919,932,0.013948497854077254,828,sjr_19700174932,828,Epigenetics and Chromatin,journal,17568935,"2,586",Q1,63,40,186,3194,916,186,"3,67","79,85",United Kingdom,Western Europe,BioMed Central Ltd.,2009-2022,Genetics (Q1); Molecular Biology (Q1),"Biochemistry, Genetics and Molecular Biology",https://epigeneticsandchromatin.biomedcentral.com/,home,False
8291_home,89,905,994,0.08953722334004025,8291,sjr_27642,8291,Asian Journal of Andrology,journal,1008682X,"0,617",Q2,85,125,337,4258,892,292,"2,48","34,06",India,Asiatic Region,Wolters Kluwer Medknow Publications,1999-2022,Medicine (miscellaneous) (Q2); Urology (Q2),Medicine,http://www.ajandrology.com/,home,False
82_home,4,2167,2171,0.0018424689083371719,82,sjr_19014,82,Nature Cell Biology,journal,"14764679, 14657392","9,568",Q1,396,217,521,9787,8513,410,"12,11","45,10",United Kingdom,Western Europe,Nature Publishing Group,1999-2022,Cell Biology (Q1),"Biochemistry, Genetics and Molecular Biology",https://www.nature.com/ncb/,home,False
8307_home,16,1118,1134,0.014109347442680775,8307,sjr_19397,8307,BMC Urology,journal,14712490,"0,616",Q2,50,210,512,5586,1132,511,"2,04","26,60",United Kingdom,Western Europe,BioMed Central Ltd.,2001-2022,Medicine (miscellaneous) (Q2); Reproductive Medicine (Q2); Urology (Q2),Medicine,https://bmcurol.biomedcentral.com/,home,False
8310_home,195,1976,2171,0.08982035928143713,8310,sjr_19236,8310,Journal of Clinical Rheumatology,journal,"10761608, 15367355","0,616",Q2,56,220,931,5925,867,339,"0,86","26,93",United States,Northern America,Lippincott Williams and Wilkins,1995-2022,Medicine (miscellaneous) (Q2); Rheumatology (Q3),Medicine,https://journals.lww.com/jclinrheum/pages/default.aspx,home,False
8314_home,2,128,130,0.015384615384615385,8314,sjr_22560,8314,Journal of Fish Biology,journal,"00221112, 10958649","0,616",Q2,124,313,972,17678,2079,934,"1,92","56,48",United Kingdom,Western Europe,Wiley-Blackwell,1969-2022,"Aquatic Science (Q2); Ecology, Evolution, Behavior and Systematics (Q2)",Agricultural and Biological Sciences,https://onlinelibrary.wiley.com/journal/10958649,home,False
8315_home,4,199,203,0.019704433497536946,8315,sjr_21678,8315,Journal of Foot and Ankle Surgery,journal,"15422224, 10672516","0,616",Q2,74,276,751,7442,1095,699,"1,34","26,96",United States,Northern America,Academic Press,1993-2022,Orthopedics and Sports Medicine (Q2); Surgery (Q2),Medicine,https://www.journals.elsevier.com/the-journal-of-foot-and-ankle-surgery,home,False
8316_home,2,128,130,0.015384615384615385,8316,sjr_15656,8316,Journal of Plant Nutrition and Soil Science,journal,"15222624, 14368730","0,616",Q2,98,79,232,5220,635,232,"2,64","66,08",Germany,Western Europe,Wiley-VCH Verlag,1996-2022,Plant Science (Q2); Soil Science (Q2),Agricultural and Biological Sciences,https://onlinelibrary.wiley.com/journal/15222624,home,False
8319_home,2,128,130,0.015384615384615385,8319,sjr_18687,8319,Psychiatric Clinics of North America,journal,"15583147, 0193953X","0,616",Q2,105,60,177,3219,404,153,"1,40","53,65",United Kingdom,Western Europe,W.B. Saunders Ltd,1978-2022,Psychiatry and Mental Health (Q2),Medicine,http://www.psych.theclinics.com/,home,False
8320_home,82,2620,2702,0.030347890451517395,8320,sjr_71741,8320,Renewable Agriculture and Food Systems,journal,"17421713, 17421705","0,616",Q1,64,49,199,2467,540,198,"2,61","50,35",United Kingdom,Western Europe,Cambridge University Press,2004-2022,Agronomy and Crop Science (Q1); Food Science (Q2),Agricultural and Biological Sciences,https://www.cambridge.org/core/journals/renewable-agriculture-and-food-systems,home,False
8325_home,4,199,203,0.019704433497536946,8325,sjr_21100456160,8325,Clinical Epidemiology and Global Health,journal,22133984,"0,615",Q2,26,230,660,6642,1933,635,"2,72","28,88",Netherlands,Western Europe,Elsevier,2013-2022,"Infectious Diseases (Q2); Microbiology (medical) (Q2); Public Health, Environmental and Occupational Health (Q2); Epidemiology (Q3)",Medicine,https://www.sciencedirect.com/journal/clinical-epidemiology-and-global-health,home,False
8337_home,4,199,203,0.019704433497536946,8337,sjr_19700202610,8337,Cancer genetics,journal,"22107762, 22107770","0,614",Q3,50,77,223,2774,434,218,"1,85","36,03",Netherlands,Western Europe,Elsevier,2011-2022,Cancer Research (Q3); Genetics (Q3); Molecular Biology (Q3),"Biochemistry, Genetics and Molecular Biology",https://www.journals.elsevier.com/cancer-genetics,home,False
8339_home,16,1174,1190,0.013445378151260505,8339,sjr_29501,8339,International Journal of Food Properties,journal,"15322386, 10942912","0,614",Q2,69,184,467,10088,1926,467,"3,30","54,83",United States,Northern America,Taylor and Francis Ltd.,1998-2022,Food Science (Q2),Agricultural and Biological Sciences,http://www.informaworld.com/smpp/title~content=t713597259~db=all,home,False
8340_home,2,128,130,0.015384615384615385,8340,sjr_27749,8340,International Journal of Nursing Practice,journal,"13227114, 1440172X","0,614",Q1,61,141,250,5801,675,233,"2,46","41,14",United States,Northern America,Wiley-Blackwell,1995-2022,Nursing (miscellaneous) (Q1),Nursing,https://onlinelibrary.wiley.com/journal/1440172x,home,False
8341_home,2,128,130,0.015384615384615385,8341,sjr_16674,8341,Journal of Child Neurology,journal,"17088283, 08830738","0,614",Q2,114,126,412,3859,873,375,"1,87","30,63",United States,Northern America,SAGE Publications,1986-2022,"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)",Medicine,https://journals.sagepub.com/home/jcn,home,False
8343_home,54,971,1025,0.05268292682926829,8343,sjr_21100228110,8343,Journal of Ophthalmology,journal,"2090004X, 20900058","0,614",Q2,53,202,956,7425,2013,942,"1,93","36,76",United States,Northern America,Hindawi Publishing,2012-2022,Ophthalmology (Q2),Medicine,https://www.hindawi.com/journals/joph/,home,False
8344_home,54,982,1036,0.052123552123552123,8344,sjr_19700175023,8344,Journal of Toxicology,journal,"16878205, 16878191","0,614",Q2,44,38,86,2003,331,85,"3,05","52,71",Egypt,Africa/Middle East,Hindawi Publishing,2010-2022,Pharmacology (Q2); Toxicology (Q2),"Pharmacology, Toxicology and Pharmaceutics",https://new.hindawi.com/journals/jt/,home,False
8346_home,139,1630,1769,0.07857546636517806,8346,sjr_19700190302,8346,Mediterranean Journal of Hematology and Infectious Diseases,journal,20353006,"0,614",Q2,36,78,220,3033,529,170,"2,33","38,88",Italy,Western Europe,Universita Cattolica del Sacro Cuore,2010-2022,Infectious Diseases (Q2); Hematology (Q3),Medicine,https://www.mjhid.org/index.php/mjhid,home,False
8350_home,12,940,952,0.012605042016806723,8350,sjr_16799,8350,Annals of Microbiology,journal,"18692044, 15904261","0,613",Q2,60,45,252,2327,959,251,"3,50","51,71",Germany,Western Europe,Springer Heidelberg,1997-2022,Applied Microbiology and Biotechnology (Q2),Immunology and Microbiology,https://annalsmicrobiology.biomedcentral.com/,home,False
8352_home,2,128,130,0.015384615384615385,8352,sjr_21100382461,8352,Current protocols in chemical biology,journal,21604762,"0,613",Q2,16,0,29,0,45,29,"1,23","0,00",United Kingdom,Western Europe,John Wiley and Sons,2013-2020,Biophysics (Q2); Biochemistry (Q3); Molecular Biology (Q3),"Biochemistry, Genetics and Molecular Biology",https://currentprotocols.onlinelibrary.wiley.com/journal/21604762,home,False
8354_home,7,1086,1093,0.006404391582799634,8354,sjr_17513,8354,Glycoconjugate Journal,journal,"02820080, 15734986","0,613",Q3,94,62,164,4069,516,158,"3,31","65,63",Netherlands,Western Europe,Springer,1984-2022,Biochemistry (Q3); Cell Biology (Q3); Molecular Biology (Q3),"Biochemistry, Genetics and Molecular Biology",http://www.springer.com/life+sciences/biochemistry+%26+biophysics/journal/10719,home,False
8356_home,7,946,953,0.007345225603357817,8356,sjr_15028,8356,Indian Journal of Pediatrics,journal,"09737693, 00195456","0,613",Q2,58,460,1110,5276,1811,457,"1,86","11,47",India,Asiatic Region,Springer India,1936-2022,"Pediatrics, Perinatology and Child Health (Q2)",Medicine,https://www.springer.com/journal/12098,home,False
8358_home,7,1114,1121,0.006244424620874219,8358,sjr_22028,8358,International Journal of Primatology,journal,"15738604, 01640291","0,613",Q1,83,80,163,6360,297,150,"1,81","79,50",United States,Northern America,Springer,1980-2022,"Animal Science and Zoology (Q1); Ecology, Evolution, Behavior and Systematics (Q2)",Agricultural and Biological Sciences,https://www.springer.com/journal/10764,home,False
8361_home,7,1109,1116,0.0062724014336917565,8361,sjr_26202,8361,Metabolic Syndrome and Related Disorders,journal,"15404196, 15578518","0,613",Q2,54,75,214,3222,529,213,"2,19","42,96",United States,Northern America,Mary Ann Liebert Inc.,2004-2022,"Internal Medicine (Q2); Endocrinology, Diabetes and Metabolism (Q3)",Medicine,https://www.liebertpub.com/loi/met,home,False
8364_home,2,128,130,0.015384615384615385,8364,sjr_21100932751,8364,SAGE Open Medicine,journal,20503121,"0,613",Q2,30,329,593,13048,1639,593,"2,28","39,66",United Kingdom,Western Europe,SAGE Publications,"2015-2016, 2019-2022",Medicine (miscellaneous) (Q2),Medicine,https://journals.sagepub.com/home/smo,home,False
